Order_ID,User_ID,Product_ID,"upid",Shipping_Address_ID,Credit_Card_ID,Subtotal,Tax_Cost,Shipping_Cost,Total_Cost,"date","Created_Date","Updated_Date","Status",Transaction_Number,Tracking_Number,"Tracking_Type","Notes"
758,153,38,"E",NULL,NULL,20,2,81,103,"2014-08-15 16:17:53","2014-08-15 16:17:53","2014-09-01 16:17:53","Delivered",197139,281727587,"1","Enter Notes Here"
759,114,16,"F",NULL,NULL,257,23,98,378,"2014-08-15 16:20:11","2014-08-15 16:20:11","2014-09-06 16:20:11","Received",8748924,940051975,"2","Enter Notes Here"
760,121,43,"C",NULL,NULL,461,41,78,580,"2014-08-15 20:02:55","2014-08-15 20:02:55","2014-09-27 20:02:55","Received",782290,264888203,"7","Enter Notes Here"
761,110,19,"B",NULL,NULL,389,35,27,451,"2014-08-15 22:07:33","2014-08-15 22:07:33","2014-09-26 22:07:33","Cancelled",1808800,115646122,"1","Enter Notes Here"
762,144,23,"C",NULL,NULL,494,44,42,580,"2014-08-15 22:47:04","2014-08-15 22:47:04","2014-09-14 22:47:04","Delivered",444256,171643230,"8","Enter Notes Here"
763,86,32,"G",NULL,NULL,140,13,84,237,"2014-08-16 00:09:19","2014-08-16 00:09:19","2014-09-07 00:09:19","Delivered",5197108,327114709,"4","Enter Notes Here"
764,9,28,"B",NULL,NULL,490,44,13,547,"2014-08-16 12:55:22","2014-08-16 12:55:22","2014-10-03 12:55:22","Delivered",3582114,28292076,"7","Enter Notes Here"
765,25,11,"B",NULL,NULL,268,24,67,359,"2014-08-16 14:57:54","2014-08-16 14:57:54","2014-09-04 14:57:54","Delivered",654366,413411971,"9","Enter Notes Here"
766,65,21,"E",NULL,NULL,310,28,62,400,"2014-08-16 15:15:15","2014-08-16 15:15:15","2014-10-03 15:15:15","In Transit",1874054,591680724,"3","Enter Notes Here"
767,71,5,"A",NULL,NULL,72,6,21,99,"2014-08-16 15:52:08","2014-08-16 15:52:08","2014-09-08 15:52:08","In Transit",4004385,216706556,"5","Enter Notes Here"
768,61,29,"E",NULL,NULL,390,35,72,497,"2014-08-16 18:24:32","2014-08-16 18:24:32","2014-09-25 18:24:32","Delivered",1569080,652863214,"5","Enter Notes Here"
769,4,29,"G",NULL,NULL,421,38,71,530,"2014-08-16 19:27:40","2014-08-16 19:27:40","2014-09-06 19:27:40","Cancelled",4431390,422013097,"6","Enter Notes Here"
770,92,35,"C",NULL,NULL,29,3,98,130,"2014-08-16 20:25:51","2014-08-16 20:25:51","2014-08-31 20:25:51","Cancelled",949725,859432906,"6","Enter Notes Here"
771,76,7,"B",NULL,NULL,365,33,86,484,"2014-08-16 22:55:39","2014-08-16 22:55:39","2014-09-14 22:55:39","Delivered",1136448,743276973,"7","Enter Notes Here"
772,72,6,"E",NULL,NULL,369,33,28,430,"2014-08-17 00:45:46","2014-08-17 00:45:46","2014-09-25 00:45:46","Cancelled",6902064,981015310,"2","Enter Notes Here"
773,165,33,"F",NULL,NULL,133,12,38,183,"2014-08-17 05:19:39","2014-08-17 05:19:39","2014-09-26 05:19:39","Ready for Pickup",7160740,589675716,"1","Enter Notes Here"
774,139,13,"C",NULL,NULL,392,35,24,451,"2014-08-17 07:14:34","2014-08-17 07:14:34","2014-08-27 07:14:34","Received",4914907,561395705,"1","Enter Notes Here"
775,55,44,"G",NULL,NULL,496,45,63,604,"2014-08-17 07:43:26","2014-08-17 07:43:26","2014-09-08 07:43:26","Received",4522386,394559720,"4","Enter Notes Here"
776,114,10,"F",NULL,NULL,281,25,16,322,"2014-08-17 09:04:37","2014-08-17 09:04:37","2014-09-12 09:04:37","Ready for Pickup",8396013,962820499,"8","Enter Notes Here"
777,64,9,"A",NULL,NULL,92,8,94,194,"2014-08-17 12:58:35","2014-08-17 12:58:35","2014-10-04 12:58:35","Cancelled",6392627,256589383,"6","Enter Notes Here"
778,154,5,"D",NULL,NULL,406,37,68,511,"2014-08-17 17:23:55","2014-08-17 17:23:55","2014-09-16 17:23:55","Delivered",1989571,594965692,"4","Enter Notes Here"
779,9,48,"G",NULL,NULL,210,19,82,311,"2014-08-17 20:21:05","2014-08-17 20:21:05","2014-09-15 20:21:05","Received",5595641,609159703,"1","Enter Notes Here"
780,79,44,"F",NULL,NULL,308,28,89,425,"2014-08-17 20:43:50","2014-08-17 20:43:50","2014-09-05 20:43:50","Delivered",3899081,879479902,"8","Enter Notes Here"
781,134,12,"C",NULL,NULL,430,39,79,548,"2014-08-17 22:23:53","2014-08-17 22:23:53","2014-09-16 22:23:53","Received",8230793,263594256,"3","Enter Notes Here"
782,132,38,"D",NULL,NULL,156,14,74,244,"2014-08-17 23:56:40","2014-08-17 23:56:40","2014-09-30 23:56:40","Ready for Pickup",8684927,936549523,"6","Enter Notes Here"
783,152,3,"A",NULL,NULL,239,22,10,271,"2014-08-18 00:54:04","2014-08-18 00:54:04","2014-08-25 00:54:04","Ready for Pickup",546761,496685048,"7","Enter Notes Here"
784,9,8,"A",NULL,NULL,468,42,11,521,"2014-08-18 05:53:23","2014-08-18 05:53:23","2014-09-09 05:53:23","In Transit",869197,939288381,"6","Enter Notes Here"
785,68,5,"F",NULL,NULL,406,37,87,530,"2014-08-18 07:19:00","2014-08-18 07:19:00","2014-09-29 07:19:00","In Transit",9306193,294460762,"5","Enter Notes Here"
786,49,26,"F",NULL,NULL,214,19,36,269,"2014-08-18 07:44:02","2014-08-18 07:44:02","2014-08-27 07:44:02","Received",8238657,176770645,"6","Enter Notes Here"
787,122,26,"B",NULL,NULL,166,15,64,245,"2014-08-18 08:32:04","2014-08-18 08:32:04","2014-09-16 08:32:04","Delivered",3235599,886122371,"5","Enter Notes Here"
788,18,22,"A",NULL,NULL,459,41,93,593,"2014-08-18 08:38:05","2014-08-18 08:38:05","2014-08-28 08:38:05","Delivered",9833245,217337780,"4","Enter Notes Here"
789,134,3,"G",NULL,NULL,291,26,88,405,"2014-08-18 09:44:14","2014-08-18 09:44:14","2014-09-09 09:44:14","Cancelled",6445987,983529224,"9","Enter Notes Here"
790,119,5,"D",NULL,NULL,444,40,40,524,"2014-08-18 12:48:28","2014-08-18 12:48:28","2014-09-04 12:48:28","Cancelled",678874,265511595,"4","Enter Notes Here"
791,21,17,"E",NULL,NULL,271,24,69,364,"2014-08-18 14:28:30","2014-08-18 14:28:30","2014-10-04 14:28:30","In Transit",7954752,238294736,"2","Enter Notes Here"
792,17,34,"F",NULL,NULL,307,28,55,390,"2014-08-18 14:47:12","2014-08-18 14:47:12","2014-10-01 14:47:12","In Transit",7124774,23209013,"4","Enter Notes Here"
793,114,42,"E",NULL,NULL,223,20,40,283,"2014-08-18 16:07:19","2014-08-18 16:07:19","2014-09-01 16:07:19","Received",8276882,528563838,"1","Enter Notes Here"
794,6,23,"C",NULL,NULL,475,43,28,546,"2014-08-18 16:59:35","2014-08-18 16:59:35","2014-09-09 16:59:35","Delivered",560841,872261029,"2","Enter Notes Here"
795,167,49,"D",NULL,NULL,417,38,31,486,"2014-08-18 20:32:44","2014-08-18 20:32:44","2014-09-28 20:32:44","Delivered",4398539,879108825,"7","Enter Notes Here"
796,93,21,"A",NULL,NULL,143,13,61,217,"2014-08-18 23:55:33","2014-08-18 23:55:33","2014-09-13 23:55:33","Delivered",1914164,857137859,"9","Enter Notes Here"
797,62,14,"A",NULL,NULL,288,26,16,330,"2014-08-19 01:47:30","2014-08-19 01:47:30","2014-09-03 01:47:30","Cancelled",571825,915382677,"6","Enter Notes Here"
798,30,4,"B",NULL,NULL,470,42,16,528,"2014-08-19 01:54:51","2014-08-19 01:54:51","2014-09-18 01:54:51","Delivered",5311980,814573842,"6","Enter Notes Here"
799,36,31,"D",NULL,NULL,166,15,42,223,"2014-08-19 02:20:11","2014-08-19 02:20:11","2014-09-05 02:20:11","In Transit",1804312,864316029,"9","Enter Notes Here"
800,118,1,"G",NULL,NULL,59,5,96,160,"2014-08-19 02:36:10","2014-08-19 02:36:10","2014-10-04 02:36:10","Delivered",4363134,714756823,"2","Enter Notes Here"
801,83,34,"C",NULL,NULL,196,18,97,311,"2014-08-19 04:21:26","2014-08-19 04:21:26","2014-09-14 04:21:26","Delivered",1468038,399280072,"4","Enter Notes Here"
802,81,44,"B",NULL,NULL,382,34,71,487,"2014-08-19 04:24:37","2014-08-19 04:24:37","2014-09-09 04:24:37","Ready for Pickup",9155766,55402884,"9","Enter Notes Here"
803,104,34,"B",NULL,NULL,448,40,32,520,"2014-08-19 07:26:00","2014-08-19 07:26:00","2014-09-13 07:26:00","Delivered",5172133,878102625,"3","Enter Notes Here"
804,15,31,"G",NULL,NULL,357,32,92,481,"2014-08-19 08:06:30","2014-08-19 08:06:30","2014-09-18 08:06:30","In Transit",9405497,267526360,"1","Enter Notes Here"
805,166,45,"F",NULL,NULL,307,28,96,431,"2014-08-19 09:15:10","2014-08-19 09:15:10","2014-09-14 09:15:10","Cancelled",4355264,551703814,"7","Enter Notes Here"
806,78,48,"E",NULL,NULL,187,17,27,231,"2014-08-19 11:43:48","2014-08-19 11:43:48","2014-09-26 11:43:48","Delivered",212159,309799476,"7","Enter Notes Here"
807,70,35,"G",NULL,NULL,298,27,62,387,"2014-08-19 11:48:36","2014-08-19 11:48:36","2014-10-02 11:48:36","In Transit",1956187,911156805,"8","Enter Notes Here"
808,142,45,"E",NULL,NULL,309,28,23,360,"2014-08-19 12:33:11","2014-08-19 12:33:11","2014-09-15 12:33:11","Delivered",8469712,430381476,"8","Enter Notes Here"
809,95,9,"C",NULL,NULL,283,25,99,407,"2014-08-19 12:53:23","2014-08-19 12:53:23","2014-10-03 12:53:23","Delivered",4541534,137374426,"1","Enter Notes Here"
810,142,10,"D",NULL,NULL,285,26,56,367,"2014-08-19 15:00:27","2014-08-19 15:00:27","2014-08-30 15:00:27","Received",7982154,560424845,"2","Enter Notes Here"
811,54,49,"C",NULL,NULL,419,38,95,552,"2014-08-19 15:20:22","2014-08-19 15:20:22","2014-09-25 15:20:22","Delivered",4403245,821494156,"5","Enter Notes Here"
812,159,35,"E",NULL,NULL,338,30,33,401,"2014-08-19 16:00:09","2014-08-19 16:00:09","2014-09-23 16:00:09","Delivered",8069623,80942297,"4","Enter Notes Here"
813,37,47,"C",NULL,NULL,190,17,81,288,"2014-08-19 18:35:31","2014-08-19 18:35:31","2014-09-11 18:35:31","In Transit",4518709,771547333,"6","Enter Notes Here"
814,85,14,"G",NULL,NULL,88,8,46,142,"2014-08-19 20:24:46","2014-08-19 20:24:46","2014-10-02 20:24:46","Delivered",9948501,365652786,"6","Enter Notes Here"
815,103,33,"C",NULL,NULL,263,24,69,356,"2014-08-19 23:24:04","2014-08-19 23:24:04","2014-09-08 23:24:04","Delivered",2946566,643094507,"8","Enter Notes Here"
816,63,29,"E",NULL,NULL,105,9,32,146,"2014-08-20 03:10:24","2014-08-20 03:10:24","2014-09-25 03:10:24","Delivered",6662936,267875097,"7","Enter Notes Here"
817,3,8,"C",NULL,NULL,223,20,43,286,"2014-08-20 05:16:27","2014-08-20 05:16:27","2014-09-14 05:16:27","Delivered",7131843,637730138,"3","Enter Notes Here"
818,43,7,"G",NULL,NULL,131,12,25,168,"2014-08-20 05:36:36","2014-08-20 05:36:36","2014-09-01 05:36:36","Ready for Pickup",2269274,460956020,"2","Enter Notes Here"
819,28,8,"F",NULL,NULL,428,39,48,515,"2014-08-20 08:33:33","2014-08-20 08:33:33","2014-09-12 08:33:33","In Transit",5629029,603625536,"3","Enter Notes Here"
820,155,2,"D",NULL,NULL,159,14,84,257,"2014-08-20 09:48:46","2014-08-20 09:48:46","2014-09-29 09:48:46","Delivered",3778502,931996624,"4","Enter Notes Here"
821,17,25,"B",NULL,NULL,229,21,17,267,"2014-08-20 11:33:36","2014-08-20 11:33:36","2014-09-17 11:33:36","Cancelled",8280329,754264612,"5","Enter Notes Here"
822,81,9,"F",NULL,NULL,498,45,99,642,"2014-08-20 11:48:53","2014-08-20 11:48:53","2014-09-10 11:48:53","Delivered",8997659,456494934,"9","Enter Notes Here"
823,88,47,"F",NULL,NULL,34,3,22,59,"2014-08-20 12:45:17","2014-08-20 12:45:17","2014-10-06 12:45:17","Received",667376,554231023,"5","Enter Notes Here"
824,103,47,"A",NULL,NULL,231,21,82,334,"2014-08-20 17:33:23","2014-08-20 17:33:23","2014-09-28 17:33:23","In Transit",4221819,790567837,"5","Enter Notes Here"
825,50,11,"G",NULL,NULL,420,38,96,554,"2014-08-20 17:58:54","2014-08-20 17:58:54","2014-10-06 17:58:54","In Transit",7386043,718754214,"2","Enter Notes Here"
826,128,23,"F",NULL,NULL,38,3,10,51,"2014-08-20 18:22:37","2014-08-20 18:22:37","2014-08-28 18:22:37","Delivered",3214148,775756026,"1","Enter Notes Here"
827,63,50,"E",NULL,NULL,452,41,96,589,"2014-08-20 22:16:02","2014-08-20 22:16:02","2014-09-20 22:16:02","Delivered",3283518,758599377,"4","Enter Notes Here"
828,154,43,"F",NULL,NULL,98,9,12,119,"2014-08-20 22:53:36","2014-08-20 22:53:36","2014-09-06 22:53:36","Received",6304385,360855866,"5","Enter Notes Here"
829,70,46,"D",NULL,NULL,358,32,75,465,"2014-08-21 03:11:55","2014-08-21 03:11:55","2014-09-28 03:11:55","Delivered",5809710,620854718,"2","Enter Notes Here"
830,157,12,"F",NULL,NULL,495,45,51,591,"2014-08-21 03:53:35","2014-08-21 03:53:35","2014-09-19 03:53:35","Ready for Pickup",7360369,451282792,"3","Enter Notes Here"
831,117,46,"E",NULL,NULL,202,18,60,280,"2014-08-21 05:09:07","2014-08-21 05:09:07","2014-09-25 05:09:07","Cancelled",4934344,225948970,"5","Enter Notes Here"
832,128,35,"B",NULL,NULL,110,10,83,203,"2014-08-21 07:11:04","2014-08-21 07:11:04","2014-09-12 07:11:04","Delivered",3256439,57803027,"9","Enter Notes Here"
833,58,4,"B",NULL,NULL,464,42,88,594,"2014-08-21 08:41:56","2014-08-21 08:41:56","2014-10-08 08:41:56","In Transit",8797099,39610054,"8","Enter Notes Here"
834,36,25,"F",NULL,NULL,304,27,95,426,"2014-08-21 10:05:14","2014-08-21 10:05:14","2014-09-24 10:05:14","Delivered",1106722,701008531,"2","Enter Notes Here"
835,91,42,"B",NULL,NULL,184,17,89,290,"2014-08-21 11:37:25","2014-08-21 11:37:25","2014-09-27 11:37:25","Ready for Pickup",883976,699767782,"5","Enter Notes Here"
836,13,22,"D",NULL,NULL,99,9,54,162,"2014-08-21 12:39:57","2014-08-21 12:39:57","2014-10-03 12:39:57","In Transit",9199197,431069789,"8","Enter Notes Here"
837,163,8,"E",NULL,NULL,55,5,61,121,"2014-08-21 13:13:30","2014-08-21 13:13:30","2014-09-17 13:13:30","In Transit",241487,341715361,"3","Enter Notes Here"
838,33,35,"C",NULL,NULL,175,16,62,253,"2014-08-21 13:32:46","2014-08-21 13:32:46","2014-09-19 13:32:46","Received",3169898,267816206,"4","Enter Notes Here"
839,45,16,"C",NULL,NULL,131,12,65,208,"2014-08-21 13:56:54","2014-08-21 13:56:54","2014-09-26 13:56:54","Ready for Pickup",604768,834357713,"4","Enter Notes Here"
840,23,28,"E",NULL,NULL,182,16,59,257,"2014-08-21 14:47:59","2014-08-21 14:47:59","2014-08-30 14:47:59","In Transit",6884792,20241005,"7","Enter Notes Here"
841,138,11,"E",NULL,NULL,94,8,85,187,"2014-08-21 15:48:27","2014-08-21 15:48:27","2014-10-05 15:48:27","In Transit",9353921,921688069,"4","Enter Notes Here"
842,16,10,"C",NULL,NULL,104,9,37,150,"2014-08-21 16:00:31","2014-08-21 16:00:31","2014-09-03 16:00:31","Delivered",9499135,403920263,"7","Enter Notes Here"
843,145,23,"D",NULL,NULL,137,12,38,187,"2014-08-21 16:55:38","2014-08-21 16:55:38","2014-09-13 16:55:38","Delivered",9817190,881684945,"6","Enter Notes Here"
844,61,21,"B",NULL,NULL,231,21,21,273,"2014-08-21 17:02:28","2014-08-21 17:02:28","2014-09-18 17:02:28","Cancelled",8563461,401535466,"3","Enter Notes Here"
845,26,16,"A",NULL,NULL,476,43,73,592,"2014-08-21 20:09:39","2014-08-21 20:09:39","2014-08-30 20:09:39","Ready for Pickup",6198060,602802857,"8","Enter Notes Here"
846,87,23,"D",NULL,NULL,221,20,71,312,"2014-08-21 20:35:02","2014-08-21 20:35:02","2014-08-28 20:35:02","Received",7480168,839391278,"8","Enter Notes Here"
847,143,5,"D",NULL,NULL,207,19,18,244,"2014-08-21 23:06:23","2014-08-21 23:06:23","2014-09-10 23:06:23","Delivered",6166435,111433329,"7","Enter Notes Here"
848,146,13,"A",NULL,NULL,69,6,75,150,"2014-08-21 23:19:49","2014-08-21 23:19:49","2014-08-31 23:19:49","Delivered",7898091,903890604,"6","Enter Notes Here"
849,40,32,"D",NULL,NULL,415,37,45,497,"2014-08-22 01:51:53","2014-08-22 01:51:53","2014-09-12 01:51:53","Delivered",4242047,834274075,"9","Enter Notes Here"
850,14,13,"F",NULL,NULL,475,43,17,535,"2014-08-22 02:15:35","2014-08-22 02:15:35","2014-09-04 02:15:35","Ready for Pickup",7175143,456122225,"1","Enter Notes Here"
851,70,32,"F",NULL,NULL,210,19,86,315,"2014-08-22 04:17:04","2014-08-22 04:17:04","2014-09-26 04:17:04","Delivered",3276933,606400949,"7","Enter Notes Here"
852,122,9,"B",NULL,NULL,409,37,43,489,"2014-08-22 06:51:25","2014-08-22 06:51:25","2014-09-07 06:51:25","In Transit",1551899,132155024,"6","Enter Notes Here"
853,137,5,"C",NULL,NULL,20,2,62,84,"2014-08-22 08:14:21","2014-08-22 08:14:21","2014-10-07 08:14:21","Delivered",4231892,424858040,"6","Enter Notes Here"
854,26,26,"E",NULL,NULL,74,7,37,118,"2014-08-22 09:13:26","2014-08-22 09:13:26","2014-10-09 09:13:26","Delivered",3639741,703087507,"3","Enter Notes Here"
855,152,21,"F",NULL,NULL,316,28,98,442,"2014-08-22 12:35:58","2014-08-22 12:35:58","2014-09-06 12:35:58","Delivered",6703432,975302463,"4","Enter Notes Here"
856,163,29,"F",NULL,NULL,14,1,82,97,"2014-08-22 15:14:19","2014-08-22 15:14:19","2014-09-09 15:14:19","Ready for Pickup",8671549,50842190,"5","Enter Notes Here"
857,76,8,"D",NULL,NULL,315,28,19,362,"2014-08-22 15:54:09","2014-08-22 15:54:09","2014-10-08 15:54:09","Delivered",5571183,479120252,"5","Enter Notes Here"
858,165,21,"G",NULL,NULL,442,40,100,582,"2014-08-22 16:23:32","2014-08-22 16:23:32","2014-09-19 16:23:32","Cancelled",144843,394752605,"1","Enter Notes Here"
859,56,41,"E",NULL,NULL,342,31,61,434,"2014-08-22 17:03:53","2014-08-22 17:03:53","2014-10-02 17:03:53","Delivered",5705002,981900282,"8","Enter Notes Here"
860,38,39,"D",NULL,NULL,105,9,57,171,"2014-08-22 17:48:55","2014-08-22 17:48:55","2014-10-04 17:48:55","Ready for Pickup",1829159,579528050,"1","Enter Notes Here"
861,28,7,"F",NULL,NULL,244,22,79,345,"2014-08-22 17:59:31","2014-08-22 17:59:31","2014-09-03 17:59:31","Delivered",4425551,689638275,"2","Enter Notes Here"
862,24,36,"D",NULL,NULL,124,11,98,233,"2014-08-22 22:05:53","2014-08-22 22:05:53","2014-09-10 22:05:53","In Transit",8741211,333482506,"5","Enter Notes Here"
863,152,13,"E",NULL,NULL,309,28,65,402,"2014-08-23 08:37:00","2014-08-23 08:37:00","2014-10-08 08:37:00","Received",7283098,565654598,"2","Enter Notes Here"
864,18,3,"D",NULL,NULL,102,9,98,209,"2014-08-23 10:33:59","2014-08-23 10:33:59","2014-09-17 10:33:59","Received",8882129,618640903,"9","Enter Notes Here"
865,129,8,"B",NULL,NULL,11,1,79,91,"2014-08-23 14:39:40","2014-08-23 14:39:40","2014-09-24 14:39:40","Delivered",4583621,967306162,"1","Enter Notes Here"
866,132,18,"A",NULL,NULL,362,33,55,450,"2014-08-23 15:39:54","2014-08-23 15:39:54","2014-09-24 15:39:54","Delivered",7693345,32343453,"1","Enter Notes Here"
867,140,16,"B",NULL,NULL,332,30,88,450,"2014-08-24 05:48:38","2014-08-24 05:48:38","2014-10-03 05:48:38","Delivered",8227447,616287523,"1","Enter Notes Here"
868,1,21,"F",NULL,NULL,322,29,15,366,"2014-08-24 07:21:11","2014-08-24 07:21:11","2014-10-05 07:21:11","Received",7894618,542313946,"5","Enter Notes Here"
869,110,11,"A",NULL,NULL,168,15,83,266,"2014-08-24 14:46:54","2014-08-24 14:46:54","2014-09-08 14:46:54","Cancelled",5928420,247427357,"3","Enter Notes Here"
870,56,12,"C",NULL,NULL,118,11,49,178,"2014-08-24 23:22:46","2014-08-24 23:22:46","2014-09-09 23:22:46","Delivered",1489390,696719049,"8","Enter Notes Here"
871,168,3,"B",NULL,NULL,399,36,55,490,"2014-08-25 03:35:15","2014-08-25 03:35:15","2014-09-19 03:35:15","In Transit",9004729,560666788,"3","Enter Notes Here"
872,162,14,"F",NULL,NULL,149,13,65,227,"2014-08-25 19:51:15","2014-08-25 19:51:15","2014-09-27 19:51:15","In Transit",1852466,587149227,"2","Enter Notes Here"
873,44,27,"F",NULL,NULL,255,23,72,350,"2014-08-25 22:04:38","2014-08-25 22:04:38","2014-09-08 22:04:38","Received",5563993,995811795,"4","Enter Notes Here"
874,169,1,"A",NULL,NULL,98,9,52,159,"2014-08-25 22:07:02","2014-08-25 22:07:02","2014-09-06 22:07:02","In Transit",6929766,744459991,"1","Enter Notes Here"
875,113,27,"C",NULL,NULL,367,33,16,416,"2014-08-26 00:00:38","2014-08-26 00:00:38","2014-09-09 00:00:38","Delivered",7910241,345623051,"7","Enter Notes Here"
876,4,5,"G",NULL,NULL,130,12,49,191,"2014-08-26 04:08:39","2014-08-26 04:08:39","2014-09-06 04:08:39","Cancelled",9459630,162559673,"9","Enter Notes Here"
877,22,9,"C",NULL,NULL,70,6,71,147,"2014-08-26 04:17:59","2014-08-26 04:17:59","2014-09-10 04:17:59","Received",4974474,978388522,"4","Enter Notes Here"
878,35,38,"G",NULL,NULL,235,21,80,336,"2014-08-26 04:27:32","2014-08-26 04:27:32","2014-09-10 04:27:32","Delivered",1565145,484816664,"9","Enter Notes Here"
879,5,36,"D",NULL,NULL,131,12,12,155,"2014-08-26 04:30:47","2014-08-26 04:30:47","2014-09-28 04:30:47","Delivered",5493345,495978711,"3","Enter Notes Here"
880,70,23,"G",NULL,NULL,316,28,48,392,"2014-08-26 06:48:01","2014-08-26 06:48:01","2014-09-16 06:48:01","In Transit",3687804,418140476,"8","Enter Notes Here"
881,30,48,"D",NULL,NULL,455,41,31,527,"2014-08-26 07:35:02","2014-08-26 07:35:02","2014-09-02 07:35:02","Cancelled",7717874,659760937,"8","Enter Notes Here"
882,156,28,"F",NULL,NULL,100,9,100,209,"2014-08-26 07:37:35","2014-08-26 07:37:35","2014-09-15 07:37:35","Ready for Pickup",5389226,956244685,"4","Enter Notes Here"
883,62,21,"B",NULL,NULL,133,12,86,231,"2014-08-26 08:16:46","2014-08-26 08:16:46","2014-09-13 08:16:46","Delivered",6783088,475723178,"1","Enter Notes Here"
884,110,1,"G",NULL,NULL,398,36,35,469,"2014-08-26 09:08:10","2014-08-26 09:08:10","2014-10-04 09:08:10","In Transit",809981,553739638,"5","Enter Notes Here"
885,72,22,"G",NULL,NULL,282,25,57,364,"2014-08-26 10:27:32","2014-08-26 10:27:32","2014-09-21 10:27:32","Received",6531009,419758853,"9","Enter Notes Here"
886,153,45,"E",NULL,NULL,173,16,53,242,"2014-08-26 12:18:48","2014-08-26 12:18:48","2014-10-01 12:18:48","In Transit",9090511,760405999,"6","Enter Notes Here"
887,20,29,"G",NULL,NULL,364,33,52,449,"2014-08-26 12:20:09","2014-08-26 12:20:09","2014-10-03 12:20:09","In Transit",949375,48551603,"6","Enter Notes Here"
888,115,49,"D",NULL,NULL,157,14,34,205,"2014-08-26 12:58:24","2014-08-26 12:58:24","2014-09-25 12:58:24","Cancelled",6874272,197273534,"5","Enter Notes Here"
889,28,43,"G",NULL,NULL,84,8,48,140,"2014-08-26 16:10:47","2014-08-26 16:10:47","2014-09-06 16:10:47","Received",6451409,221674456,"3","Enter Notes Here"
890,80,27,"C",NULL,NULL,31,3,28,62,"2014-08-26 18:04:11","2014-08-26 18:04:11","2014-09-21 18:04:11","Delivered",4395034,749324907,"3","Enter Notes Here"
891,90,5,"G",NULL,NULL,481,43,69,593,"2014-08-26 22:47:22","2014-08-26 22:47:22","2014-09-27 22:47:22","Ready for Pickup",3129356,649404818,"4","Enter Notes Here"
892,145,10,"E",NULL,NULL,78,7,68,153,"2014-08-26 23:18:26","2014-08-26 23:18:26","2014-10-09 23:18:26","Delivered",1197710,242779929,"2","Enter Notes Here"
